HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.WORDS,Answer.categories,Approve,Reject
3SD15I2WD1TCZE4EW73P3D3F0HX638,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:04 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:04 PDT 2018,,,3PXX5PX6LXYLBVIORF48QLZYNEBBAT,A104V8NZIQFN2F,Submitted,Sat Apr 07 09:52:01 PDT 2018,Sat Apr 07 09:52:04 PDT 2018,Tue Apr 10 09:52:04 PDT 2018,,,,3,0% (0/0),0% (0/0),0% (0/0),Phone,4,,
3X2YVV51PT3EJQ550L2ADENVQZB1WB,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:39 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:39 PDT 2018,,,3Q5ZZ9ZEVOF53R80T7THR8TBNUN85J,A104V8NZIQFN2F,Submitted,Sat Apr 07 09:44:02 PDT 2018,Sat Apr 07 09:44:16 PDT 2018,Tue Apr 10 09:44:16 PDT 2018,,,,14,0% (0/0),0% (0/0),0% (0/0),Chairs,7,,
37PGLWGSJS5YOW7MJE4DH2AMKUDKIQ,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:40 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:40 PDT 2018,,,3QILPRALQ5V9TGE6X7P3LPTXEFO8NA,A104V8NZIQFN2F,Submitted,Sat Apr 07 09:45:28 PDT 2018,Sat Apr 07 09:45:42 PDT 2018,Tue Apr 10 09:45:42 PDT 2018,,,,14,0% (0/0),0% (0/0),0% (0/0),Comb,4,,
3R6RZGK0XEBYU7G3M04N5ZFRQBIYVW,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:15 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:15 PDT 2018,,,3R0T90IZ1SC5VRNXRFSDXRGJ3UPGCI,A104V8NZIQFN2F,Submitted,Sat Apr 07 09:54:32 PDT 2018,Sat Apr 07 09:54:35 PDT 2018,Tue Apr 10 09:54:35 PDT 2018,,,,3,0% (0/0),0% (0/0),0% (0/0),Marmoset,4,,
3PR3LXCWSEYBXVDQE3DPU3JLXD69XM,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:21 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:21 PDT 2018,,,3R2UR8A0IAGHQ2FQ6U18GDAVVY5OXG,A104V8NZIQFN2F,Submitted,Sat Apr 07 09:57:30 PDT 2018,Sat Apr 07 09:57:33 PDT 2018,Tue Apr 10 09:57:33 PDT 2018,,,,3,0% (0/0),0% (0/0),0% (0/0),Hornet,3,,
37J05LC5AWIM51LI9F3QPQUWD05DJI,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:50 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:50 PDT 2018,,,3R3YRB5GRF307URUR6L3VBRMCZHAU8,A104V8NZIQFN2F,Submitted,Sat Apr 07 09:47:39 PDT 2018,Sat Apr 07 09:47:42 PDT 2018,Tue Apr 10 09:47:42 PDT 2018,,,,3,0% (0/0),0% (0/0),0% (0/0),Lipstick,3,,
3R16PJFTS2Q4GP87YP29N103FCC4KV,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:38 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:38 PDT 2018,,,3RJSC4XJ10UNL23XY3G2YTNT4WE05R,A104V8NZIQFN2F,Submitted,Sat Apr 07 09:53:58 PDT 2018,Sat Apr 07 09:54:01 PDT 2018,Tue Apr 10 09:54:01 PDT 2018,,,,3,0% (0/0),0% (0/0),0% (0/0),Leech,3,,
33TGB4G0LOGUHAM4C9I6L3KXRK8XT9,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:59 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:59 PDT 2018,,,3RXCAC0YIRP3JOXKA3C8V5K0D328G2,A104V8NZIQFN2F,Submitted,Sat Apr 07 09:48:34 PDT 2018,Sat Apr 07 09:49:04 PDT 2018,Tue Apr 10 09:49:04 PDT 2018,,,,30,0% (0/0),0% (0/0),0% (0/0),Ceiling,9,,
3G4VVJO6PYFQ5IUQW9UXQZBY688PK7,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:56 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:56 PDT 2018,,,3VAR3R6G1P1RB1EIYMPG0ET24PV8OR,A104V8NZIQFN2F,Submitted,Sat Apr 07 09:54:37 PDT 2018,Sat Apr 07 09:54:59 PDT 2018,Tue Apr 10 09:54:59 PDT 2018,,,,22,0% (0/0),0% (0/0),0% (0/0),Crane Fly,4,,
3VP28W7DUMJ9304II7121KL78BYFZG,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:50 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:50 PDT 2018,,,3VE8AYVF8MXX5O1PZJ6QDKKOCO1F89,A104V8NZIQFN2F,Submitted,Sat Apr 07 09:43:02 PDT 2018,Sat Apr 07 09:43:09 PDT 2018,Tue Apr 10 09:43:09 PDT 2018,,,,7,0% (0/0),0% (0/0),0% (0/0),Hammerhead Shark,7,,
3AC6MFV69JHTHWVODXP245XKOQBHZG,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:38 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:38 PDT 2018,,,3WETL7AQWT8J2U2UHQYL0RL078X35O,A104V8NZIQFN2F,Submitted,Sat Apr 07 09:49:07 PDT 2018,Sat Apr 07 09:49:14 PDT 2018,Tue Apr 10 09:49:14 PDT 2018,,,,7,0% (0/0),0% (0/0),0% (0/0),Potholder,4,,
3MJ9GGZYO25O1YKYIK6W0809QMM2AI,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:43 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:43 PDT 2018,,,3WLEIWSYHOH6X5Q6ESLP6EJY63M2HR,A104V8NZIQFN2F,Submitted,Sat Apr 07 09:43:35 PDT 2018,Sat Apr 07 09:43:59 PDT 2018,Tue Apr 10 09:43:59 PDT 2018,,,,24,0% (0/0),0% (0/0),0% (0/0),Shoulders,5,,
371QPA24C1NMR91B5GXZQUGWM5U1TM,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:15 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:15 PDT 2018,,,3X31TUMD7XM1UGR0M909TN20VEKL13,A104V8NZIQFN2F,Submitted,Sat Apr 07 09:54:21 PDT 2018,Sat Apr 07 09:54:24 PDT 2018,Tue Apr 10 09:54:24 PDT 2018,,,,3,0% (0/0),0% (0/0),0% (0/0),Lamp Shade,5,,
3VLL1PIENPN39DHBHAKSOEUL0CPOZB,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:06 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:06 PDT 2018,,,3X4MXAO0BGO5YF2GOHMQ8P1TXJGRWW,A104V8NZIQFN2F,Submitted,Sat Apr 07 09:50:35 PDT 2018,Sat Apr 07 09:50:39 PDT 2018,Tue Apr 10 09:50:39 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),Mall,10,,
3G5RUKN2EB26L1ZMCXQGW1SNVZW9N2,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:15 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:15 PDT 2018,,,3X87C8JFV6BCFX67RXNP6AO3VKKQSH,A104V8NZIQFN2F,Submitted,Sat Apr 07 09:55:06 PDT 2018,Sat Apr 07 09:55:09 PDT 2018,Tue Apr 10 09:55:09 PDT 2018,,,,3,0% (0/0),0% (0/0),0% (0/0),Truck,8,,
3LEG2HW4UEMJXP16T0SOE9B0N2ZF28,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:37 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:37 PDT 2018,,,3YJ6NA41JBGYGIM24QZME476U5JJP1,A104V8NZIQFN2F,Submitted,Sat Apr 07 09:47:31 PDT 2018,Sat Apr 07 09:47:35 PDT 2018,Tue Apr 10 09:47:35 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),Hips,5,,
3GVPRXWRPGTATH020KF4DX50EAD7I7,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:44 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:44 PDT 2018,,,3YMU66OBIN8WCZYDD76E8IDZGMRHGP,A104V8NZIQFN2F,Submitted,Sat Apr 07 09:42:37 PDT 2018,Sat Apr 07 09:42:49 PDT 2018,Tue Apr 10 09:42:49 PDT 2018,,,,12,0% (0/0),0% (0/0),0% (0/0),Cushions,6,,
34D9ZRXCYQTH6X1WCZL2RQDDOGLAST,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:47 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:47 PDT 2018,,,3ZQIG0FLQEGXRMJXX1R09MQWIPTVWT,A104V8NZIQFN2F,Submitted,Sat Apr 07 09:49:24 PDT 2018,Sat Apr 07 09:49:29 PDT 2018,Tue Apr 10 09:49:29 PDT 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),Waterfall,10,,
3ABAOCJ4R736VIV8HYM25HTC09PMQ0,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:37 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:37 PDT 2018,,,3ZY8KE4ISJ3S7PNBLSSUHX8AUOBVQO,A104V8NZIQFN2F,Submitted,Sat Apr 07 09:45:55 PDT 2018,Sat Apr 07 09:46:00 PDT 2018,Tue Apr 10 09:46:00 PDT 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),Wagon,8,,
3FJ2RVH25Y5AWFATQESW4DPPK4592B,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:07 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:07 PDT 2018,,,33FBRBDW6OZQ2CHF8HGP5EZLFBD8CV,A117XUDXEZD9XU,Submitted,Sat Apr 07 09:56:42 PDT 2018,Sat Apr 07 09:57:33 PDT 2018,Tue Apr 10 09:57:33 PDT 2018,,,,51,0% (0/0),0% (0/0),0% (0/0),Muskox,9,,
3RDTX9JRTX0HIG7ZWQ9R046XVKR97R,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:09 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:09 PDT 2018,,,3IHR8NYAM718D03H1JCI82INC8WP4J,A117XUDXEZD9XU,Submitted,Sat Apr 07 09:57:37 PDT 2018,Sat Apr 07 09:57:41 PDT 2018,Tue Apr 10 09:57:41 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),Mosquito,1,,
307L9TDWJXRK6ZA6VOP65OP1V7LN3Y,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:43 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:43 PDT 2018,,,304SM51WA34PBR4I8FQZBLT49KHSB5,A11A83GK7BV037,Submitted,Sat Apr 07 09:48:40 PDT 2018,Sat Apr 07 09:48:46 PDT 2018,Tue Apr 10 09:48:46 PDT 2018,,,,6,0% (0/0),0% (0/0),0% (0/0),Stick,6,,
382GHPVPHRQYKR00DJAA6FJ14QR43L,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:11 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:11 PDT 2018,,,30X31N5D63QKSHZQ21Q3GA9YR2YSAC,A11A83GK7BV037,Submitted,Sat Apr 07 09:54:40 PDT 2018,Sat Apr 07 09:54:46 PDT 2018,Tue Apr 10 09:54:46 PDT 2018,,,,6,0% (0/0),0% (0/0),0% (0/0),Otter,6,,
39I4RL8QGIGDEZ7ZS4ZCA9KBNV94HS,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:14 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:14 PDT 2018,,,31Q0U3WYDPF2FV2YIFZZAIKZ0UG17B,A11A83GK7BV037,Submitted,Sat Apr 07 09:55:08 PDT 2018,Sat Apr 07 09:55:14 PDT 2018,Tue Apr 10 09:55:14 PDT 2018,,,,6,0% (0/0),0% (0/0),0% (0/0),Turn Signal,5,,
3IQ9O0AYW5YXRFX9DNI5ITXI374ITU,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:47 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:47 PDT 2018,,,31Z0PCVWUKF3OFE7KYJ9GO3USD47TN,A11A83GK7BV037,Submitted,Sat Apr 07 09:47:54 PDT 2018,Sat Apr 07 09:48:01 PDT 2018,Tue Apr 10 09:48:01 PDT 2018,,,,7,0% (0/0),0% (0/0),0% (0/0),Vault,9,,
3DTJ4WT8BCEHXM4MNWHWJ207WAJZEI,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:21 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:21 PDT 2018,,,31Z0PCVWUKF3OFE7KYJ9GO3USD77TQ,A11A83GK7BV037,Submitted,Sat Apr 07 09:56:03 PDT 2018,Sat Apr 07 09:56:08 PDT 2018,Tue Apr 10 09:56:08 PDT 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),Usb Drive,3,,
36QZ6V1588C1L6FUI42TRRP7VJDUSP,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:56 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:56 PDT 2018,,,32UTUBMZ7GW53JLM2AV4M8DB8OBVBD,A11A83GK7BV037,Submitted,Sat Apr 07 09:48:51 PDT 2018,Sat Apr 07 09:49:04 PDT 2018,Tue Apr 10 09:49:04 PDT 2018,,,,13,0% (0/0),0% (0/0),0% (0/0),Woolly Hare,6,,
388FBO7JZQSLM27UK9IWVILE48GNY4,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:53 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:53 PDT 2018,,,32XVDSJFPZXSPJRH5P12YJRUNPMM2L,A11A83GK7BV037,Submitted,Sat Apr 07 09:49:46 PDT 2018,Sat Apr 07 09:53:22 PDT 2018,Tue Apr 10 09:53:22 PDT 2018,,,,216,0% (0/0),0% (0/0),0% (0/0),Key Chain,2,,
3M67TQBQQGNZ1I5X3TLBAV8NWSXA9J,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:25 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:25 PDT 2018,,,3300DTYQT2HB5E1PQ23KHTKOUTCQEH,A11A83GK7BV037,Submitted,Sat Apr 07 09:56:44 PDT 2018,Sat Apr 07 09:56:48 PDT 2018,Tue Apr 10 09:56:48 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),Tongue,4,,
3KTZHH2ONHE0PEVCV452JQ8C6348MC,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:03 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:03 PDT 2018,,,336KAV9KYQSSJ0GVOSPDSEE1WZ22YT,A11A83GK7BV037,Submitted,Sat Apr 07 09:54:04 PDT 2018,Sat Apr 07 09:54:10 PDT 2018,Tue Apr 10 09:54:10 PDT 2018,,,,6,0% (0/0),0% (0/0),0% (0/0),Scotch Tape,4,,
3D5G8J4N5932DLH9CUHOXINCB90VT4,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:10 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:10 PDT 2018,,,33LKR6A5KEKPDTZ5VI20FECHPR6T1E,A11A83GK7BV037,Submitted,Sat Apr 07 09:55:14 PDT 2018,Sat Apr 07 09:55:25 PDT 2018,Tue Apr 10 09:55:25 PDT 2018,,,,11,0% (0/0),0% (0/0),0% (0/0),Leopon,8,,
3RKHNXPHGVV3XN2MDVTR05YXEP0KUY,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:44 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:44 PDT 2018,,,33TIN5LC04A3JK1U914S21MF25A9YQ,A11A83GK7BV037,Submitted,Sat Apr 07 09:46:36 PDT 2018,Sat Apr 07 09:46:46 PDT 2018,Tue Apr 10 09:46:46 PDT 2018,,,,10,0% (0/0),0% (0/0),0% (0/0),Bedroom,9,,
3DWGDA5POE314150ABXERC4HJQA1V2,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:15 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:15 PDT 2018,,,33UKMF9319KQMDBEX1MALKVCHAYTTO,A11A83GK7BV037,Submitted,Sat Apr 07 09:57:26 PDT 2018,Sat Apr 07 09:57:30 PDT 2018,Tue Apr 10 09:57:30 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),Iron,5,,
3P6ENY9P78V7M66EDT1G4AUUSD9IHK,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:44 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:44 PDT 2018,,,34BBWHLWHABS5GZXYUSHUX02ANXIWJ,A11A83GK7BV037,Submitted,Sat Apr 07 09:49:04 PDT 2018,Sat Apr 07 09:49:13 PDT 2018,Tue Apr 10 09:49:13 PDT 2018,,,,9,0% (0/0),0% (0/0),0% (0/0),Grid Paper,5,,
3Q7TKIAPOS9S0R9IC0F3557OHPADLK,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:51 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:51 PDT 2018,,,35USIKEBNRGMP2VI4SS51BX68KYN63,A11A83GK7BV037,Submitted,Sat Apr 07 09:48:46 PDT 2018,Sat Apr 07 09:48:51 PDT 2018,Tue Apr 10 09:48:51 PDT 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),Mite,1,,
3EGKVCRQFVRJLTIXHJDN4NLKNJ3BY4,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:15 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:15 PDT 2018,,,386CSBG1OZM7SZ8AKKKM55SBDVO6QC,A11A83GK7BV037,Submitted,Sat Apr 07 09:55:31 PDT 2018,Sat Apr 07 09:55:39 PDT 2018,Tue Apr 10 09:55:39 PDT 2018,,,,8,0% (0/0),0% (0/0),0% (0/0),Sea Lion,7,,
3DW3BNF1GGHJF1PL9W6T6MRPXWG8VT,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:05 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:05 PDT 2018,,,3907X2AHF05YAMOUX5TUFNLPSUZ2PZ,A11A83GK7BV037,Submitted,Sat Apr 07 09:53:57 PDT 2018,Sat Apr 07 09:54:04 PDT 2018,Tue Apr 10 09:54:04 PDT 2018,,,,7,0% (0/0),0% (0/0),0% (0/0),Basement,9,,
389A2A304NH5Y3EINBY9NFXITROC0B,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:16 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:16 PDT 2018,,,39DD6S19JPBKJ62GDYMX8MWSZWWZEJ,A11A83GK7BV037,Submitted,Sat Apr 07 09:55:39 PDT 2018,Sat Apr 07 09:56:02 PDT 2018,Tue Apr 10 09:56:02 PDT 2018,,,,23,0% (0/0),0% (0/0),0% (0/0),Land Snail,3,,
3HUR21WDDTOQYWLYMF55TKCC6MQYXZ,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:15 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:15 PDT 2018,,,39GAF6DQWR04QL3U0D2FGW02MCO1V4,A11A83GK7BV037,Submitted,Sat Apr 07 09:57:48 PDT 2018,Sat Apr 07 09:57:54 PDT 2018,Tue Apr 10 09:57:54 PDT 2018,,,,6,0% (0/0),0% (0/0),0% (0/0),Door Stop,3,,
3SA4EMRVJU1OSSNMSGKF7FWPSA30PD,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:01 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:01 PDT 2018,,,39LNWE0K4UWFDCAS3UDGC9F5P7OUIY,A11A83GK7BV037,Submitted,Sat Apr 07 09:56:15 PDT 2018,Sat Apr 07 09:56:30 PDT 2018,Tue Apr 10 09:56:30 PDT 2018,,,,15,0% (0/0),0% (0/0),0% (0/0),Frame,5,,
32ZCLEW0BYJVUYO8EOULPKBLRJ8PJ8,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:56 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:56 PDT 2018,,,3A1COHJ8NJVHJKSVU9UQG5W1S3HH8C,A11A83GK7BV037,Submitted,Sat Apr 07 09:53:41 PDT 2018,Sat Apr 07 09:53:50 PDT 2018,Tue Apr 10 09:53:50 PDT 2018,,,,9,0% (0/0),0% (0/0),0% (0/0),Deer,7,,
3421H3BM99GA2B81XZYO3UB6MFQJ97,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:52 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:52 PDT 2018,,,3A4TN5196KIJVNI8BLAVIRSKIU0HCG,A11A83GK7BV037,Submitted,Sat Apr 07 09:47:50 PDT 2018,Sat Apr 07 09:47:54 PDT 2018,Tue Apr 10 09:47:54 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),Bulb,4,,
31MCUE39BJLEW7TK8KCBF4G4UV03G7,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:03 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:03 PDT 2018,,,3AWETUDC92SWZB429HCOT1UKRP5IZD,A11A83GK7BV037,Submitted,Sat Apr 07 09:59:11 PDT 2018,Sat Apr 07 09:59:18 PDT 2018,Tue Apr 10 09:59:18 PDT 2018,,,,7,0% (0/0),0% (0/0),0% (0/0),Sloth,5,,
